,Precio,Marca,Modelo,Año,Color,Tipo_de_combustible,Puertas,Transmision,Motor,Tipo_de_carroceria,Km
272,"409,000",Jeep,Grand Cherokee,2015,Granito,Gasolina,5,Automática,3.6,SUV,112242 km
273,"201,900",SEAT,Freetrack,2015,Plateado,Gasolina,5,Automática,2.0,SUV,120700 km
274,"800,000",GMC,Yukon,2015,Plateado,Gasolina,5,Automática,6.2,SUV,69344 km
275,"399,000",Dodge,Durango,2015,Gris oscuro,Gasolina,5,Automática,3.6,SUV,24118 km
276,"285,000",Chrysler,200,2015,Negro,Gasolina,4,Automática,3.6,Sedán,46800 km
277,"480,000",BMW,Serie 2,2015,Blanco,Gasolina,2,Automática,3.0,Coupé,80325 km
278,"228,000",Chevrolet,Trax,2015,Negro,Gasolina,5,Automática,1.8,SUV,79277 km
279,"166,000",Chevrolet,Sonic,2015,Blanco,Gasolina,4,Automática,1.6,Sedán,129531 km
280,"205,000",Chevrolet,Cruze,2015,Negro,Gasolina,4,Automática,1.4,Sedán,182630 km
281,"159,000",Chevrolet,Sonic,2015,Azul,Gasolina,4,Manual,1.6,Sedán,82543 km
282,"154,900",Renault,Logan,2015,Rojo,Gasolina,4,Manual,1.6,Sedán,45648 km
283,"272,800",Hyundai,IX35,2015,Rojo,Gasolina,5,Automática,2.0,SUV,91116 km
284,"349,000",Buick,Enclave,2015,Gris,Gasolina,5,Automática,3.6,SUV,95295 km
285,"205,000",Renault,Duster,2015,Blanco,Gasolina,5,Automática,2.0,SUV,95973 km
286,"490,000",Jeep,Cherokee,2015,Gris oscuro,Gasolina,5,Automática,5.7L HEMI V8,SUV,60002 km
287,"210,000",SEAT,Ibiza,2015,Blanco,Gasolina,5,Manual,1.2,Hatchback,75520 km
288,"399,900",Mercedes-Benz,Clase C,2015,Negro,Gasolina,4,Automática,2.0,Sedán,70559 km
289,"189,800",SEAT,Ibiza,2015,Azul,Gasolina,5,Manual,2.0L,Hatchback,51000 km
290,"269,000",Chevrolet,Trax,2015,Rojo,Gasolina,5,Manual,1.8,SUV,95254 km
291,"278,500",Mini,Cooper,2015,Gris,Gasolina,3,Automática,2.0,Convertible,61000 km
292,"138,000",Dodge,Attitude,2015,Gris,Gasolina,4,Automática,1.2,Sedán,180076 km
293,"215,000",Volkswagen,Jetta,2015,Azul,Gasolina,4,Automática,2.0,Sedán,75160 km
294,"357,000",Mini,Cooper,2017,Azul,Gasolina,3,Automática,1.5,Hatchback,45000 km
295,"228,000",Volkswagen,Vento,2018,Blanco,Gasolina,4,Automática,1.6,Sedán,50252 km
296,"393,000",Toyota,Otros modelos,2019,Azul,Gasolina,5,Automática,2.0,SUV,48983 km
297,"380,000",Ford,Ecosport,2020,Azul,Gasolina,5,Automática,2.0,SUV,18035 km
298,"326,000",Volkswagen,Jetta,2018,Azul,Gasolina,4,Automática,2.5,Sedán,74278 km
299,"368,000",Honda,HR-V,2018,Azul marino,Gasolina,5,Automática,1.8,SUV,27608 km
300,"254,000",Chevrolet,Trax,2016,Naranja,Gasolina,5,Automática,1.8,SUV,109514 km
301,"424,000",Toyota,Tacoma,2014,Blanco,Gasolina,4,Automática,4.0,Pick-Up,113144 km
302,"290,000",Kia,Sportage,2016,Negro,Gasolina,5,Automática,2.0,SUV,86919 km
303,"340,000",Volkswagen,CC,2017,Negro,Gasolina,4,Automática,2.0,Sedán,46210 km
304,"430,000",BMW,Serie 3,2017,Plateado,Gasolina,4,Automática,2.0,Sedán,48334 km
305,"340,000",BMW,X3,2014,Azul,Gasolina,5,Automática,2.0,SUV,94382 km
306,"297,000",Toyota,Yaris,2019,Rojo,Gasolina,4,Automática,1.5,Sedán,31421 km
307,"563,999",Cadillac,XT5,2018,Negro,Gasolina,5,Automática,3.7,SUV,89560 km
308,"365,000",Hyundai,Creta,2020,Gris,Gasolina,5,Automática,1.6,SUV,9369 km
309,"339,000",Volkswagen,Golf,2017,Plateado,Gasolina,5,Automática,1.4,Hatchback,74234 km
310,"198,000",Nissan,Versa,2017,Plateado,Gasolina,4,Automática,1.6,Sedán,55833 km
311,"200,000",Renault,Logan,2019,Rojo,Gasolina,4,Automática,1.6,Sedán,76566 km
312,"459,000",Toyota,Camry,2019,Plateado,Gasolina,4,Automática,2.5,Sedán,35367 km
313,"470,000",Hyundai,Tucson,2019,Plateado,Gasolina,5,Automática,2.4,SUV,16534 km
314,"455,000",BMW,Serie 3,2017,Plateado,Gasolina,4,Automática,2.0,Sedán,63290 km
315,"350,000",Chevrolet,Cavalier,2022,Blanco,Gasolina,4,Automática,1.3,Sedán,50 km
316,"480,000",RAM,Promaster,2019,Blanco,Gasolina,4,Automática,3.7,Van,55666 km
317,"480,000",RAM,Promaster,2019,Blanco,Gasolina,4,Automática,3.7,Van,44743 km
318,"659,000",Honda,CR-V,2020,Gris oscuro,Gasolina,5,Automática,1.5,SUV,3465 km
319,"485,000",Honda,CR-V,2017,Negro,Gasolina,5,Automática,1.5,SUV,81764 km
320,"219,000",Volkswagen,Vento,2015,Beige,Gasolina,4,Automática,1.6,Sedán,32945 km
321,"210,000",Ford,Fiesta,2016,Negro,Gasolina,4,Automática,1.6,Hatchback,102406 km
322,"580,000",Chevrolet,Cheyenne,2014,Blanco,Gasolina,4,Automática,5.3,Pick-Up,98588 km
323,"221,400",Ford,Escape,2014,Blanco,Gasolina,5,Automática,2.5,SUV,85324 km
324,"253,000",Ford,Edge,2013,Gris,Gasolina,5,Automática,3.5,SUV,98637 km
325,"350,000",Honda,Civic,2018,Negro,Gasolina,4,Automática,1.5,Sedán,130930 km
326,"714,000",Alfa Romeo,Giulia,2017,Negro,Gasolina,4,Automática,2.0,Sedán,8335 km
327,"357,000",Honda,BR-V,2018,Blanco,Gasolina,5,Automática,1.5,SUV,21227 km
328,"258,000",Toyota,Avanza,2017,Negro,Gasolina,4,Automática,1.5,Sedán,76819 km
329,"268,000",Nissan,Altima,2016,Plateado,Gasolina,4,Automática,3.5,Sedán,58052 km
330,"395,000",Mazda,CX-3,2019,Negro,Gasolina,5,Automática,2.0,SUV,30317 km
331,"214,000",Volkswagen,Tiguan,2011,Plateado,Gasolina,5,Automática,2.0,SUV,99846 km
332,"259,000",Chevrolet,Cavalier,2018,Blanco,Gasolina,4,Automática,1.5,Sedán,48871 km
333,"249,000",Audi,A1,2013,Plateado,Gasolina,3,Automática,1.4,Hatchback,69455 km
334,"454,900",Hyundai,Otros modelos,2019,Azul,Híbrido,5,Automática,1.6,Sedán,45200 km
335,"188,000",Toyota,Camry,2012,Rojo,Gasolina,4,Automática,2.5,Sedán,108118 km
336,"220,000",Toyota,Yaris,2016,Rojo,Gasolina,5,Automática,1.5,Hatchback,63714 km
337,"359,000",Honda,HR-V,2018,Rojo,Gasolina,5,Automática,1.8,SUV,45014 km
338,"569,000",Honda,Ridgeline,2019,Rojo,Híbrido/Gasolina,4,Automática,1.5,Sedán,19318 km
339,"350,000",Mazda,3,2020,Azul acero,Gasolina,5,Automática,2.5,Hatchback,27604 km
340,"413,000",Mini,Cooper,2019,Azul,Gasolina,3,Automática,1.5,Hatchback,33004 km
341,"591,000",Honda,CR-V,2020,Gris oscuro,Gasolina,5,Automática,1.5,Crossover,17680 km
342,"236,000",Chevrolet,Trax,2016,Plateado,Gasolina,5,Manual,1.8,SUV,29625 km
343,"635,000",Ford,Explorer,2018,Plateado,Gasolina,5,Manual,4.0,SUV,42526 km
344,"263,000",Renault,Duster,2018,Rojo,Gasolina,5,Manual,2.0,SUV,54570 km
345,"486,000",Honda,Accord,2018,Gris,Gasolina,4,Manual,2.0,Coupé,28087 km
346,"346,900",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
347,"356,000",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
348,"346,900",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
349,"346,000",Chevrolet,Onix,2022,Plateado,Gasolina,4,Manual,1.0,Sedán,50 km
350,"179,000",Chevrolet,Sonic,2016,Negro,Gasolina,4,Manual,1.6,Sedán,78764 km
351,"223,000",Chevrolet,Aveo,2020,Azul,Gasolina,4,Manual,1.6,Sedán,22106 km
352,"259,000",SEAT,Toledo,2016,Azul,Gasolina,4,Manual,1.2,Sedán,84991 km
353,"236,000",Honda,Civic,2014,Negro,Gasolina,2,Manual,1.8,Coupé,72769 km
354,"219,000",Chevrolet,Beat,2020,Blanco,Gasolina,4,Manual,1.2,Sedán,32000 km
355,"166,900",Chevrolet,Spark,2017,Negro,Gasolina,5,Manual,1.4,Hatchback,39354 km
356,"230,000",Mazda,Mazda 6,2015,Rojo,Gasolina,5,Manual,2.0,Hatchback,155388 km
357,"213,000",Nissan,Versa,2018,Azul,Gasolina,4,Manual,1.6,Sedán,54769 km
358,"260,000",SEAT,Ibiza,2017,Blanco,Gasolina,5,Manual,1.6,Hatchback,78076 km
359,"235,000",Kia,Rio,2017,Negro,Gasolina,5,Manual,1.6,Hatchback,64251 km
360,"189,900",Chevrolet,Beat,2019,Blanco,Gasolina,5,Manual,1.2,Hatchback,44097 km
361,"225,000",Renault,Duster,2017,Negro,Gasolina,5,Manual,2.0,SUV,92000 km
362,"560,000",Nissan,Urvan,2020,Blanco,Gasolina,3,Manual,2.5,Van,25300 km
363,"400,000",Alfa Romeo,Mito,2019,Azul,Gasolina,3,Manual,1.4,Hatchback,16936 km
364,"279,000",Kia,Soul,2019,Rojo,Gasolina,5,Manual,1.6,SUV,28014 km
365,"208,000",Honda,City,2016,Plateado,Gasolina,4,Manual,1.5,Sedán,54825 km
366,"206,000",Mitsubishi,Mirage,2019,Rojo,Gasolina,5,Manual,1.2,Hatchback,29873 km
367,"260,900",Nissan,March,2021,Blanco,Gasolina,5,Manual,1.6,Hatchback,5200 km
368,"199,000",Mitsubishi,Mirage,2019,Azul,Gasolina,4,Manual,1.2,Hatchback,75798 km
369,"215,000",Nissan,March,2020,Plateado,Gasolina,5,Manual,1.6,Hatchback,30832 km
370,"220,000",Volkswagen,Saveiro,2017,Blanco,Gasolina,2,Manual,1.6,Pick-Up,102193 km
371,"278,000",Chevrolet,Trax,2018,Plateado,Gasolina,5,Manual,1.8,SUV,47385 km
372,"168,000",Mazda,Mazda 2,2014,Plateado,Gasolina,5,Manual,1.5,Hatchback,74311 km
373,"199,000",Honda,Fit,2015,Rojo,Gasolina,5,Manual,1.5,Hatchback,95309 km
374,"127,000",Nissan,Tiida,2013,Plateado,Gasolina,4,Manual,1.8,Sedán,120782 km
375,"220,000",Volkswagen,Jetta,2015,Azul acero,Gasolina,4,Manual,2.5,Sedán,127197 km
376,"213,000",Dodge,Attitude,2018,Blanco,Gasolina,4,Manual,1.2,Sedán,54057 km
377,"290,000",Kia,Forte,2018,Plateado,Gasolina,4,Manual,2.0,Sedán,75550 km
378,"235,000",Mazda,3,2015,Rojo,Gasolina,5,Manual,2.0,Hatchback,121600 km
379,"343,000",Chevrolet,Onix,2021,Plateado,Gasolina,4,Manual,1.0,Sedán,867 km
380,"205,000",Chevrolet,Sonic,2017,Rojo,Gasolina,4,Manual,1.6,Sedán,58155 km
381,"150,000",Chevrolet,Spark,2017,Gris,Gasolina,5,Manual,1.4,Hatchback,71435 km
382,"255,000",Toyota,Yaris,2018,Azul,Gasolina,5,Manual,1.5,Hatchback,62415 km
383,"110,000",Chevrolet,Spark,2015,Blanco,Gasolina,4,Manual,1.2,Hatchback,84087 km
384,"198,000",Suzuki,Swift,2014,Rojo,Gasolina,5,Manual,1.4,Hatchback,85250 km
385,"218,000",SEAT,Ibiza,2017,Negro,Gasolina,5,Manual,1.6,Hatchback,45385 km
386,"205,000",Volkswagen,Jetta,2015,Plateado,Gasolina,4,Manual,2.0,Sedán,82270 km
387,"223,000",Nissan,Versa,2018,Rojo,Gasolina,4,Manual,1.6,Sedán,64359 km
388,"209,000",Chevrolet,Sonic,2017,Rojo,Gasolina,4,Manual,1.6,Sedán,75950 km
389,"245,000",Chevrolet,Cavalier,2019,Azul marino,Gasolina,4,Manual,1.5,Sedán,42063 km
390,"374,800",Mazda,3,2020,Rojo,Gasolina,4,Automática secuencial,2.5,Sedán,29000 km
391,"745,000",Dodge,Ram 2500,2018,Blanco,Gasolina,4,Automática secuencial,5.7,Pick-Up,20000 km
392,"3,036,100",Audi,Serie RS,2022,Negro,Gasolina,5,Automática secuencial,4.0,Hatchback,17 km
393,"2,190,000",Land Rover,Range Rover,2020,Negro,Híbrido/Gasolina,5,Automática secuencial,2.0 300 hp + 104 motor electrico,SUV,37729 km
394,"1,699,000",BMW,X5,2022,Blanco,Gasolina,5,Automática secuencial,4.4 Turbo,SUV,11000 km
395,"385,000",Toyota,CH-R 2.0 4 Cil CVT,2019,Azul,Gasolina,4,Automática secuencial,2.0,SUV,39000 km
396,"464,900",Volkswagen,T-Cross,2020,Negro,Gasolina,5,Automática secuencial,1.6,Crossover,13930 km
397,"880,000",Jaguar,E-Pace,2019,Negro,Gasolina,5,Automática secuencial,2.0,SUV,8500 km
398,"1,065,000",Mercedes-Benz,Clase CLS,2019,Negro,Híbrido/Gasolina,4,Automática secuencial,16371 km,,
399,"2,488,065",BMW,X5,2022,Gasolina,4,Automática secuencial,4.4,SUV,16 km,
400,"1,844,000",BMW,X5,2022,Híbrido,4,Automática secuencial,3.0,SUV,10 km,
401,"1,363,913",BMW,Serie 4,2022,Gasolina,2,Automática secuencial,3.0,Coupé,8 km,
402,"1,846,392",BMW,X5,2022,Blanco,Gasolina,4,Automática secuencial,4.4 bi turbo,SUV,10 km
403,"2,900,000",Ferrari,California,2011,Negro,Gasolina,2,Automática secuencial,4.2,Convertible,20056 km
404,"484,900",Nissan,Sentra,2022,Rojo,Gasolina,4,Automática secuencial,2.0,Sedán,0 km
405,"835,000",BMW,M2,2017,Azul,Gasolina,2,Automática secuencial,3.0lts 6 Cilindros Turbo,Coupé,21000 km
406,"2,490,000",Maserati,GRAN TURISMO,2014,Azul,Gasolina,2,Automática secuencial,V8 4.7L,Convertible,6400 km
407,"880,000",Alfa Romeo,Stelvio,2018,Negro,Gasolina,5,Automática secuencial,2.0 L 280 HP I4 DI TURBO,Crossover,19960 km
408,"2,848,550",Audi,Serie RS,2022,Blanco,Híbrido/Gasolina,4,Automática secuencial,V8 Biturbo 4.0L 600 HP,Coupé,0 km
409,"751,500",Audi,Q2,2022,Gris,Gasolina,5,Automática secuencial,1.4 Turbo 150hp,SUV,0 km
410,"2,503,605",BMW,Serie M,2022,Gasolina,4,Automática secuencial,4.4,Sedán,10 km,
411,"438,000",JAC,E10x,2022,Blanco,Eléctrico,5,Automática secuencial,Eléctrico,SUV,0 km
412,"1,075,000",Lincoln,Continental,2020,Gris,Gasolina,5,Automática secuencial,GASOLINA,Coupé,6800 km
413,"1,550,000",Audi,Otros modelos,2020,Azul oscuro,Eléctrico,5,Automática secuencial,-,SUV,21820 km
414,"1,140,000",BMW,X5,2019,Blanco,Híbrido/Gasolina,5,Automática secuencial,V6 M SPORT,SUV,26000 km
415,"1,542,650",Audi,Q5,2022,Blanco,Gasolina,5,Automática secuencial,3.0 TFSI V6 354Hp,SUV,0 km
416,"467,900",Chevrolet,Captiva,2022,Blanco,Gasolina,5,Automática secuencial,1.5 lts 4 cil turbo,SUV,0 km
417,"715,400",Audi,A1,2022,Amarillo,Gasolina,5,Automática secuencial,40 TFSI 200hp,Hatchback,0 km
418,"870,000",BMW,i3,2020,Gris,Híbrido,4,Automática secuencial,4..0,Hatchback,8466 km
419,"454,622",Nissan,NP300,2022,Negro,Gasolina,4,Automática secuencial,2.05L,Pick-Up,0 km
420,"1,190,200",Audi,Q5,2022,Gris,Gasolina,5,Automática secuencial,45 TFSI Quattro 245 Hp,SUV,0 km
421,"276,900",Renault,Clio,2015,Negro,Gasolina,5,Automática secuencial,1.6T,Hatchback,45000 km
422,"2,197,900",Porsche,911,2014,Negro,Gasolina,2,Automática secuencial,Coupé,8700 km,
423,"1,030,000",BMW,Serie 3,2022,Gris,Gasolina,4,Automática secuencial,4 cilindros Turbo,Sedán,200 km
424,"911,900",Chevrolet,Colorado,2022,Rojo,Gasolina,4,Automática secuencial,V6 3.6 L 308 HP,Pick-Up,1 km
425,"458,900",Nissan,Kicks,2022,Gris,Gasolina,4,Automática secuencial,1.6,Crossover,4 km
426,"392,000",SEAT,Ateca,2018,Negro,Gasolina,5,Automática secuencial,1.4 turbo,SUV,59000 km
427,"2,999,000",Lamborghini,Gallardo,2008,Naranja,Gasolina,2,Automática secuencial,Convertible,20000 km,
428,"1,350,000",Lincoln,Aviator,2020,Gasolina,5,Automática secuencial,7136 km,,,
429,"598,990",Volkswagen,Jetta,2022,Blanco,Gasolina,4,Automática secuencial,4 CILINDROS 2.0 LTRS TSI,Sedán,0 km
430,"808,450",BMW,X1,2022,Blanco,Gasolina,4,Automática secuencial,2.0,SUV,15 km
431,"403,900",Chevrolet,Groove Premier 2022,2021,Rojo,Gasolina,5,Automática secuencial,1.5 4 cilindros,SUV,0 km
432,"619,990",Volkswagen,Tiguan,2022,Rojo,Gasolina,5,Automática secuencial,1.4 turbo,SUV,0 km
433,"692,990",Volkswagen,Tiguan,2022,Gris,Gasolina,5,Automática secuencial,1.4 Turbo,SUV,0 km
434,"484,990",Volkswagen,Taos,2022,Gris,Gasolina,5,Automática secuencial,1.4 turbo,0 km,
435,"395,000",Kia,Forte,2020,Naranja,Gasolina,4,Automática secuencial,2.0,32100 km,
436,"1,950,000",Tesla,Model X,2017,Negro,Eléctrico,5,Automática secuencial,SUV,37500 km,
437,"645,000",Honda,Odyssey,2018,Plateado,Gasolina,5,Automática secuencial,"6 cil., 3.5 litros 24 válvulas SOHC VTEC",89000 km,
438,"330,000",Nissan,Kicks,2019,Naranja,Gasolina,5,CVT,Crossover,46346 km,
439,"345,000",Nissan,X-Trail,2017,NIEBLA PROFUSA,Gasolina,5,CVT,SUV,80055 km,
440,"385,000",Nissan,Sentra,2021,GRIS OXFORD,Gasolina,4,CVT,Sedán,3873 km,
441,"325,000",Nissan,Sentra,2018,Azul,Gasolina,4,CVT,Sedán,50142 km,
442,"595,000",Nissan,Pathfinder,2018,Rojo,Gasolina,5,CVT,SUV,7451 km,
443,"305,000",Nissan,Versa,2020,Rojo,Gasolina,5,CVT,Sedán,17687 km,
444,"330,000",Nissan,Sentra,2018,BLANCO APERLADO,Gasolina,5,CVT,Sedán,65403 km,
445,"235,000",Nissan,Sentra,2017,ACERO,Gasolina,4,CVT,Sedán,57303 km,
446,"540,000",Nissan,X-Trail,2020,Blanco,Gasolina,5,CVT,OD,38541 km,
447,"235,000",Nissan,Sentra,2017,Azul,Gasolina,4,CVT,Sedán,70393 km,
448,"675,000",Nissan,Altima,2021,BLANCO SATINADO,Gasolina,4,CVT,Sedán,7377 km,
449,"325,000",Nissan,X-Trail,2017,Blanco,Gasolina,5,CVT,SUV,66638 km,
450,"335,000",Nissan,Kicks,2018,Rojo,Gasolina,5,CVT,Crossover,129347 km,
451,"365,000",Honda,CR-V,2016,PLATA DIAMANTE,Gasolina,5,CVT,Crossover,48126 km,
452,"415,000",Nissan,X-Trail,2019,Blanco,Gasolina,5,CVT,SUV,72571 km,
453,"500,000",Nissan,Altima,2019,Negro,Gasolina,4,CVT,Sedán,17687 km,
454,"255,000",Nissan,Sentra,2017,ACERO,Gasolina,4,CVT,Sedán,91082 km,
455,"280,000",Nissan,Altima,2017,Negro,Gasolina,4,CVT,Sedán,77295 km,
456,"430,000",Nissan,X-Trail,2020,Gris,Gasolina,5,CVT,SUV,52158 km,
457,"490,000",Nissan,Altima,2020,GRIS OXFORD,Gasolina,4,CVT,Sedán,19480 km,
458,"265,000",Nissan,X-Trail,2015,Rojo,Gasolina,5,CVT,SUV,114988 km,
459,"215,000",Toyota,Yaris,2017,PLATA METALICO,Gasolina,4,CVT,Sedán,90367 km,
460,"325,000",Nissan,Altima,2017,LAVA,Gasolina,4,CVT,Sedán,39308 km,
461,"400,000",Nissan,Kicks,2020,Rojo,Gasolina,5,CVT,Crossover,13101 km,
462,"635,000",Nissan,Altima,2021,BLANCO SATINADO,Gasolina,4,CVT,Sedán,7249 km,
463,"635,000",Nissan,Altima,2021,Blanco,Gasolina,4,CVT,Sedán,10048 km,
464,"425,000",Nissan,Kicks,2021,AZUL ZAFIRO,Gasolina,4,CVT,Crossover,24297 km,
465,"575,000",Nissan,Altima,2020,PLATA,Gasolina,4,CVT,Sedán,11242 km,
466,"675,000",Nissan,Altima,2021,Blanco,Gasolina,4,CVT,Sedán,13621 km,
467,"425,000",Nissan,Kicks,2021,AZUL ZAFIRO,Gasolina,4,CVT,Crossover,29000 km,
468,"620,000",Nissan,X-Trail,2021,Rojo,Gasolina,5,CVT,SUV,12210 km,
469,"285,000",Nissan,Sentra,2018,ROJO METALICO,Gasolina,4,CVT,Sedán,54199 km,
470,"540,000",Nissan,X-Trail,2020,Gris,Gasolina,5,CVT,Crossover,25449 km,
471,"460,000",Nissan,Sentra,2021,BLANCO PERLADO,Gasolina,5,CVT,Sedán,18000 km,
472,"410,000",Nissan,Kicks,2020,Rojo,Gasolina,5,CVT,Crossover,25502 km,
473,"620,000",Nissan,X-Trail,2021,PLATA,Gasolina,5,CVT,SUV,4189 km,
474,"465,000",Nissan,Sentra,2021,Blanco,Gasolina,4,CVT,Sedán,18602 km,
475,"620,000",Nissan,X-Trail,2021,AZUL PACIFICO,Gasolina,5,CVT,SUV,25054 km,
476,"390,000",Honda,Civic,2019,ACERO,Gasolina,4,CVT,Sedán,96409 km,
477,"595,000",Nissan,Pathfinder,2018,Blanco,Gasolina,5,CVT,SUV,30802 km,
478,"899,900",Nissan,Pathfinder,2021,BLANCO SATINADO,Gasolina,5,CVT,SUV,7240 km,
479,"315,000",Nissan,Sentra,2018,Azul,Gasolina,4,CVT,Sedán,80017 km,
480,"430,000",Honda,HR-V,2020,ROJO MILANO,Gasolina,5,CVT,Crossover,29626 km,
481,"490,000",Nissan,Altima,2020,Blanco,Gasolina,4,CVT,Sedán,10209 km,
482,"340,000",Nissan,X-Trail,2017,PLATA,Gasolina,5,CVT,SUV,84561 km,
483,"230,000",Nissan,Sentra,2017,Rojo,Gasolina,4,CVT,Sedán,121534 km,
484,"370,000",Nissan,Kicks,2019,Naranja,Gasolina,5,CVT,Crossover,20823 km,
485,"250,000",Honda,Fit,2018,BLANCO ORQUIDEA,Gasolina,5,CVT,Hatchback,88226 km,
486,"3,450,000",Lamborghini,Gallardo,2012,Amarillo,Gasolina,3,Semiautomática,Coupé,9395 km,
487,"230,000",SEAT,Ibiza,2017,Blanco,Gasolina,5,Semiautomática,4 cilindros - 6 velocidades - 2 válvulas,Hatchback,44778 km
488,"275,000",SEAT,Ibiza,2018,Rojo,Gasolina,5,Semiautomática,4 cilindros - 6 velocidades - 2 válvulas,Hatchback,32000 km
489,"555,000",JAC,Sei 7 Quantum,2022,Azul,Gasolina,5,Semiautomática,181,SUV,0 km
490,"444,990",Volkswagen,T-Cross,2022,Blanco,Gasolina,5,Semiautomática,1.6,1 km,
491,"292,421",Volkswagen,Polo,2022,Plateado,Gasolina,4,Semiautomática,1.6,Sedán,0 km
492,"449,990",Volkswagen,T-Cross,2022,Azul,Gasolina,5,Semiautomática,1.0,SUV,0 km
493,"574,990",Volkswagen,Taos,2022,Gris,Gasolina,5,Semiautomática,1.4 TSI,SUV,0 km
494,"446,689",Volkswagen,Jetta,2022,Azul,Gasolina,5,Semiautomática,1.4 Turbo,Sedán,0 km
495,"484,990",Volkswagen,Taos,2022,Gris,Gasolina,5,Semiautomática,1.4 TSI,SUV,0 km
496,"462,089",Volkswagen,Nivus,2022,Blanco,Gasolina,5,Semiautomática,1.0 Turbo,Coupé,0 km
497,"960,990",Volkswagen,Teramont,2022,Rojo,Gasolina,5,Semiautomática,3.6,SUV,0 km
498,"469,000",Audi,A4,2018,Negro,Gasolina,4,Semiautomática,2.0 T,Sedán,49166 km
499,"498,990",Volkswagen,Jetta,2022,Rojo,Gasolina,5,Semiautomática,1.4 turbo,Sedán,0 km
500,"410,490",Volkswagen,T-Cross,2022,Plateado,Gasolina,5,Semiautomática,1.6,SUV,0 km
501,"449,990",Volkswagen,T-Cross TSI,2022,Blanco,Gasolina,5,Semiautomática,1.0 Turbo,SUV,0 km
502,"1,190,000",Porsche,Macan,2016,Gris,Gasolina,5,Semiautomática,6 cilindros - 7 velocidades - 395 hp - 4 válvulas,SUV,18260 km
503,"480,000",Audi,A4,2018,Rojo,Gasolina,3,Semiautomática,-1 hp -,Sedán,35690 km
504,"390,000",SEAT,Arona,2019,Rojo,Gasolina,4,Semiautomática,1.6,SUV,48124 km
505,"249,000",Mercedes-Benz,Clase B,2013,Ocre,Gasolina,3,Semiautomática,Minivan,111622 km,
506,"420,000",Mini,Clubman,2017,Rojo,Gasolina,6,Semiautomática,1.6 Turbo,Coupé,40000 km
507,"795,000",Ford,Edge,2020,Gris,Gasolina,4,Semiautomática,2.7 Ltrs. Twin Turbo,SUV,31221 km
508,"2,943,550",Audi,Serie RS,2022,Blanco,Gasolina,5,Semiautomática,V8 4.0L,1 km,
509,"2,015,500",Audi,S7,2022,Negro,Gasolina,5,Semiautomática,6 CIL 2.9 T (450 HP),Sedán,0 km
510,"3,221,200",Audi,Serie RS,2022,Blanco,Gasolina,5,Semiautomática,8 CIL 4.0 T (600 HP),Sedán,0 km
511,"1,627,000",Dodge,Challenger,2022,Negro,Gasolina,2,Semiautomática,Coupé,1 km,
512,"3,050,150",Audi,Serie RS,2022,Rojo,Híbrido/Gasolina,4,Semiautomática,8 cil. TFSI en V / 48V Mild Hybrid,0 km,
513,"3,106,050",Audi,Serie RS,2022,Negro,Híbrido/Gasolina,4,Semiautomática,0 km,,
514,"3,018,050",Audi,Serie RS,2022,Gris,Híbrido/Gasolina,4,Semiautomática,8 cil. TFSI en V / 48V Mild Hybrid,0 km,
515,"1,580,850",Audi,A7,2021,Rojo,Gasolina,5,Semiautomática,"6 cil. en V, TFSI / 48V Mild Hybrid",Sedán,0 km
516,"499,100",BMW,Serie 1,2019,Azul,Gasolina,3,Semiautomática,-1 hp -,Sedán,68201 km
517,"1,050,000",Mercedes-Benz,Clase E,2019,Negro,Gasolina,4,Semiautomática,3.0,Sedán,11487 km
518,"748,000",Porsche,Macan,2015,Blanco,Gasolina,5,Semiautomática,3.0,SUV,87742 km
519,"479,100",Volkswagen,Tiguan,2019,Rojo,Gasolina,3,Semiautomática,-1 hp -,SUV,45216 km
520,"519,100",Volkswagen,Tiguan,2018,Negro,Gasolina,3,Semiautomática,-1 hp -,SUV,90498 km
521,"3,400,000",Ferrari,F 430,2006,Rojo,Gasolina,2,Semiautomática,14890 km,,
522,"575,000",Jeep,146,2015,Rojo,Gasolina,5,Semiautomática,70000 km,,
523,"357,000",Mini,Cooper,2017,Azul,Gasolina,3,Automática,1.5,Hatchback,45000 km
524,"228,000",Volkswagen,Vento,2018,Blanco,Gasolina,4,Automática,1.6,Sedán,50252 km
525,"393,000",Toyota,Otros modelos,2019,Azul,Gasolina,5,Automática,2.0,SUV,48983 km
526,"380,000",Ford,Ecosport,2020,Azul,Gasolina,5,Automática,2.0,SUV,18035 km
527,"326,000",Volkswagen,Jetta,2018,Azul,Gasolina,4,Automática,2.5,Sedán,74278 km
528,"368,000",Honda,HR-V,2018,Azul marino,Gasolina,5,Automática,1.8,SUV,27608 km
529,"254,000",Chevrolet,Trax,2016,Naranja,Gasolina,5,Automática,1.8,SUV,109514 km
530,"424,000",Toyota,Tacoma,2014,Blanco,Gasolina,4,Automática,4.0,Pick-Up,113144 km
531,"290,000",Kia,Sportage,2016,Negro,Gasolina,5,Automática,2.0,SUV,86919 km
532,"340,000",Volkswagen,CC,2017,Negro,Gasolina,4,Automática,2.0,Sedán,46210 km
