,Precio,Marca,Modelo,Año,Color,Tipo_de_combustible,Puertas,Transmision,Motor,Tipo_de_carroceria,Km
248,"1,382,400",BMW,IX3,2022,Eléctrico,4,Automática,ELECTRICO,SUV,8 km,
249,"3,172,000",Audi,Serie RS,2022,Gris,Eléctrico,5,Automática,ELECTRICO,Sedán,0 km
250,"1,560,700",BMW,iX3,2022,Blanco,Eléctrico,5,Automática,ELÉCTRICO,Monovolumen,0 km
251,"944,925",Mini,SE ICONIC,2022,Gris,Eléctrico,3,Automática,motor eléctrico de 184 hp y 199 lb-pie,Hatchback,0 km
252,"940,600",Mini,Cooper,2022,Gris,Eléctrico,3,Automática,eléctrico,Hatchback,0 km
253,"1,230,000",Volvo,C40,2022,Verde,Eléctrico,5,Automática,P8 AWD,Crossover,0 km
254,"438,000",JAC,E10x,2022,Blanco,Eléctrico,5,Automática secuencial,Eléctrico,SUV,0 km
255,"1,535,000",BMW,IX3,2022,Azul,Eléctrico,4,Automática,286HP/ 400NM ELECTRICO,SUV,30 km
256,"3,050,000",Audi,E-tron,2022,Rojo,Eléctrico,3,Automática,Sedán,3160 km,
257,"1,550,000",Audi,Otros modelos,2020,Azul oscuro,Eléctrico,5,Automática secuencial,-,SUV,21820 km
258,"910,700",Mini,Cooper,2022,Plateado,Eléctrico,3,Automática,Electrico,Minivan,0 km
259,"920,700",Mini,Cooper,2022,Azul,Eléctrico,3,Automática,0 km,,
260,"569,000",Honda,Ridgeline,2019,Rojo,Híbrido/Gasolina,4,Automática,1.5,Sedán,19318 km
261,"1,320,000",RAM,Ram 1500,2020,Gris,Híbrido/Gasolina,4,Automática,5.7,Pick-Up,7000 km
262,"599,000",Infiniti,QX60,2017,Blanco,Híbrido/Gasolina,5,Automática,2.5,SUV,80000 km
263,"1,359,330",RAM,Ram 1500,2022,Negro,Híbrido/Gasolina,4,Automática,V8 5.7 lts mild hybrid,Pick-Up,0 km
264,"1,132,900",Jeep,Wrangler,2022,Negro,Híbrido/Gasolina,5,Automática,V6 3.6 lts mild Hybrid,Todo terreno,0 km
265,"1,132,900",Jeep,Wrangler,2022,Blanco,Híbrido/Gasolina,5,Automática,V6 3.6 lts mild hybrid,Todo terreno,0 km
266,"2,190,000",Land Rover,Range Rover,2020,Negro,Híbrido/Gasolina,5,Automática secuencial,2.0 300 hp + 104 motor electrico,SUV,37729 km
267,"310,000",Toyota,Prius,2019,Negro,Híbrido/Gasolina,4,Automática,1.5,Hatchback,104425 km
268,"1,444,900",RAM,Ram 1500,2022,Blanco,Híbrido/Gasolina,4,Automática,V8 5.7 lts HEMI,Pick-Up,0 km
269,"1,325,000",Mercedes-Benz,Clase E 53,2019,Blanco,Híbrido/Gasolina,2,Automática,6 cil,Coupé,21000 km
270,"1,065,000",Mercedes-Benz,Clase CLS,2019,Negro,Híbrido/Gasolina,4,Automática secuencial,16371 km,,
271,"368,000",Kia,Niro,2018,Gris,Híbrido/Gasolina,5,Automática,4 cilindros,Hatchback,15000 km
272,"1,150,000",Jeep,Wrangler,2021,Negro,Híbrido/Gasolina,5,Automática,V6 3.6 litros,SUV,12900 km
273,"1,689,900",Audi,Q8,2022,Plateado,Híbrido/Gasolina,5,Automática,3.0T 340hp Mild Hybrid,SUV,0 km
274,"950,000",Porsche,Cayenne,2017,Plateado,Híbrido/Gasolina,5,Automática,3.0,SUV,42000 km
275,"499,000",Porsche,Cayenne,2012,Gris,Híbrido/Gasolina,5,Automática,4.8,SUV,95463 km
276,"1,680,000",Land Rover,Range Rover Sport,2020,Blanco,Híbrido/Gasolina,5,Automática,5.0,SUV,27500 km
277,"894,400",Mitsubishi,Outlander PHEV,2021,Blanco,Híbrido/Gasolina,4,Automática,Híbrido,SUV,0 km
278,"409,500",Infiniti,Q50,2016,Negro,Híbrido/Gasolina,4,Automática,3.5,Sedán,52900 km
279,"559,000",Infiniti,QX60,2017,Negro,Híbrido/Gasolina,5,Automática,2.5,SUV,65000 km
280,"2,459,900",Mercedes-Benz,GT,2022,Blanco,Híbrido/Gasolina,4,Automática,Motor 6 cilindros en línea turbo,Coupé,90 km
281,"1,929,900",Mercedes-Benz,Clase GLS,2022,Rojo,Híbrido/Gasolina,5,Automática,6 cilindros en línea 3.0 litros,SUV,90 km
282,"4,339,900",Mercedes-Benz,Clase GLS,2022,Azul,Híbrido/Gasolina,5,Automática,V8 biturbo de 4.0 litros,SUV,90 km
283,"1,695,000",Mercedes-Benz,Clase S,2019,Negro,Híbrido/Gasolina,4,29481 km,,,
284,"1,887,968",BMW,X5,2022,Blanco,Híbrido/Gasolina,4,Automática,6 cilindros BMW TwinPower Turbo,SUV,0 km
285,"332,050",Toyota,Prius,2020,Rojo,Híbrido/Gasolina,3,Automática,1.6L,Hatchback,41184 km
286,"332,040",Toyota,Prius,2020,Rojo,Híbrido/Gasolina,3,Automática,1.6L,Hatchback,41184 km
287,"332,030",Toyota,Prius,2020,Rojo,Híbrido/Gasolina,3,Automática,1.6L,Hatchback,41184 km
288,"332,020",Toyota,Prius,2020,Rojo,Híbrido/Gasolina,3,Automática,1.6L,Hatchback,41184 km
289,"332,010",Toyota,Prius,2020,Rojo,Híbrido/Gasolina,3,Automática,1.6L,Hatchback,41184 km
290,"332,000",Toyota,Prius,2020,Rojo,Híbrido/Gasolina,3,Automática,1.6L,Hatchback,41184 km
291,"569,000",Infiniti,QX60,2017,Blanco,Híbrido/Gasolina,5,Automática,2.5,SUV,80485 km
292,"840,000",BMW,X5,2018,Marrón,Híbrido/Gasolina,5,Automática,2.0,SUV,46880 km
293,"1,785,000",Mercedes-Benz,Clase S,2019,Negro,Híbrido/Gasolina,4,Automática,4.0,Sedán,29000 km
294,"539,000",Nissan,X-Trail,2019,Rojo,Híbrido/Gasolina,5,Automática,2.0,SUV,33000 km
295,"814,100",Ford,Escape,2022,Blanco,Híbrido/Gasolina,5,Automática,2.5 4l con motor Electrico ciclo atkinson,SUV,0 km
296,"694,400",Ford,2022,2022,Gris,Híbrido/Gasolina,4,Automática,2.5L,SUV,0 km
297,"765,000",Porsche,Cayenne,2016,Híbrido/Gasolina,5,Automática,3.0,SUV,67000 km,
298,"2,848,550",Audi,Serie RS,2022,Blanco,Híbrido/Gasolina,4,Automática secuencial,V8 Biturbo 4.0L 600 HP,Coupé,0 km
299,"510,000",Nissan,X-Trail,2018,Rojo,Híbrido/Gasolina,5,Automática,hibrido,46000 km,
300,"950,000",Porsche,Cayenne,2015,Blanco,Híbrido/Gasolina,4,Automática,3.0,SUV,79653 km
301,"1,353,285",Volvo,XC90,2022,Azul,Híbrido/Gasolina,5,Automática,B6 Mild Hybrid,SUV,12 km
302,"754,100",Ford,Escape,2022,Plateado,Híbrido/Gasolina,5,Automática,Hibrido Atkinson,SUV,0 km
303,"754,100",Ford,2022,2022,Plateado,Híbrido/Gasolina,4,Automática,2.5,SUV,0 km
304,"1,140,000",BMW,X5,2019,Blanco,Híbrido/Gasolina,5,Automática secuencial,V6 M SPORT,SUV,26000 km
305,"814,100",Ford,2022,2022,Blanco,Híbrido/Gasolina,4,Automática,2.5L,SUV,0 km
306,"1,418,900",Mercedes-Benz,Clase GLC,2022,Blanco,Híbrido/Gasolina,4,Automática,Motor: L4 de 2.0 litros con 211 hp y 350 Nm (combustión interna) + 440 Nm (eléctrico),SUV,0 km
307,"1,279,800",BMW,Serie 4,2022,Azul,Híbrido/Gasolina,4,Automática,2.0 TURBO + ELECTRICO,Sedán,30 km
308,"454,900",Hyundai,Otros modelos,2019,Azul,Híbrido,5,Automática,1.6,Sedán,45200 km
309,"448,000",Toyota,Corolla,2021,Rojo,Híbrido,4,Automática,1.8,Sedán,51342 km
310,"355,000",Toyota,Prius,2017,Rojo,Híbrido,5,Automática,1.8,Sedán,78320 km
311,"445,000",Toyota,Corolla,2020,Rojo,Híbrido,4,Automática,1.8,Sedán,60796 km
312,"350,000",Toyota,Prius,2017,Negro,Híbrido,4,Automática,1.8,Sedán,73852 km
313,"293,000",Toyota,Prius,2016,Rojo,Híbrido,4,Automática,1.8,Sedán,107568 km
314,"379,000",Toyota,Prius,2018,Rojo,Híbrido,5,Automática,1.8,Sedán,84910 km
315,"392,000",Toyota,Prius,2017,Gris,Híbrido,4,Automática,1.8,Sedán,52756 km
316,"395,000",Toyota,Prius,2021,Rojo,Híbrido,5,Automática,1.5,Hatchback,23529 km
317,"1,250,000",BMW,X3,2021,Blanco,Híbrido,5,Automática,4 cilindros,Sedán,10832 km
318,"265,000",Toyota,Prius,2015,Rojo,Híbrido,4,Automática,1.8,Sedán,89079 km
319,"850,000",BMW,Serie 3,2020,Gris,Híbrido,4,Automática,2.0,Sedán,21000 km
320,"359,000",Ford,Fusion,2017,PLATA,Híbrido,4,Automática,2.0 L,Sedán,59188 km
321,"274,900",Toyota,Prius,2015,Azul,Híbrido,4,Automática,1.8 LITROS,Sedán,106662 km
322,"1,844,000",BMW,X5,2022,Híbrido,4,Automática secuencial,3.0,SUV,10 km,
323,"675,000",Volkswagen,Touareg,2013,Blanco,Híbrido,5,Automática,4 cil,Sedán,46000 km
324,"791,000",BMW,Serie 3,2020,Blanco,Híbrido,4,Automática,2.0 L. TURBO     /       ELÉCTRICO,Sedán,68275 km
325,"814,100",Ford,Escape,2022,Blanco,Híbrido,5,Automática,0 km,,
326,"1,695,000",Mercedes-Benz,Clase S,2019,Negro,Híbrido,4,29000 km,,,
327,"689,900",Infiniti,QX60,2017,Gris,Híbrido,4,Automática,250 HP,SUV,75319 km
328,"1,695,000",Mercedes-Benz,Clase S,2019,Negro,Híbrido,4,Automática,29000 km,,
329,"1,059,288",Volvo,S60,2022,Negro,Híbrido,4,Automática,2.0 Turbo,Sedán,2579 km
330,"1,024,500",Mini,Countryman,2022,Blanco,Híbrido,5,Automática,2.0,Minivan,0 km
331,"1,950,000",Porsche,Panamera,2018,Gris,Híbrido,4,Automática,2.9,Sedán,13258 km
332,"355,600",Hyundai,Sonata,2018,Blanco,Híbrido,5,Automática,1.6,Sedán,103058 km
333,"340,000",Toyota,Prius,2017,Rojo,Híbrido,4,Automática,1.8,Sedán,30505 km
334,"1,601,500",Ford,Escape,2021,Blanco,Híbrido,5,Automática,198HP,SUV,50 km
335,"330,000",Toyota,Prius,2018,Blanco,Híbrido,5,Automática,1.8,Sedán,77866 km
336,"814,100",Ford,Escape,2022,Negro,Híbrido,5,Automática,2.5L de Ciclo Atkinson y Motor Eléctrico con Batería de Iones - Litio  de 198HP de potencia combinada,SUV,0 km
337,"1,095,000",Mercedes-Benz,GLEe-500 Hybrid Plug In,2018,Gris,Híbrido,4,Automática,6 cil,SUV,13000 km
338,"1,858,733",BMW,X5,2022,Negro,Híbrido,5,Automática,6 cilindros BMW TwinPower Turbo,SUV,0 km
339,"1,746,300",BMW,X5,2022,Azul,Híbrido,5,Automática,6 cilindros BMW TwinPower Turbo,SUV,0 km
340,"410,000",Toyota,Corolla,2020,Blanco,Híbrido,4,Automática,1.8,Sedán,85070 km
341,"330,000",Toyota,Prius,2018,Rojo,Híbrido,4,Automática,1.8,Sedán,48392 km
342,"1,782,800",BMW,X5,2022,Blanco,Híbrido,5,Automática,6 cilindros BMW TwinPower Turbo,SUV,0 km
343,"264,900",Toyota,Prius,2015,Blanco,Híbrido,4,Automática,1.8,Sedán,100000 km
344,"1,391,100",BMW,X3,2021,Blanco,Híbrido,5,Automática,4 cilindros BMW TwinPower Turbo,SUV,0 km
345,"395,000",Toyota,Prius,2018,Gris oscuro,Híbrido,4,Automática,1.8,Sedán,36945 km
346,"1,786,523",BMW,X5,2022,Gris,Híbrido,5,Automática,6 cilindros BMW TwinPower Turbo,SUV,0 km
347,"754,100",Ford,Escape,2022,Híbrido,4,Automática,2.5L HÍBRIDO,SUV,0 km,
348,"870,000",BMW,i3,2020,Gris,Híbrido,4,Automática secuencial,4..0,Hatchback,8466 km
349,"1,250,000",BMW,X3,2021,Híbrido,5,10000 km,,,,
350,"338,000",Toyota,Prius,2019,Híbrido,5,58255 km,,,,
351,"1,170,000",BMW,X3,2021,Negro,Híbrido,5,22000 km,,,
352,"350,000",Mazda,Mazda 2,2022,Híbrido,4,6000 km,,,,
353,"1,299,000",Dodge,Ram 1500,2021,Blanco,Híbrido,4,Automática,V8,Pick-Up,19324 km
354,"355,000",Toyota,Prius,2018,Blanco,Híbrido,5,Automática,1.5,Hatchback,51210 km
355,"1,350,000",Infiniti,QX60,2017,Híbrido,4,29000 km,,,,
356,"1,545,000",Ford,Bronco,2022,Bencina,4,Automática,200 km,,,
357,"1,395,000",Ford,Bronco,2021,Bencina,2,Automática,500 km,,,
358,"855,000",BMW,X2,2022,Bencina,4,Automática,17000 km,,,
359,"328,000",Chevrolet,Camaro,2013,Bencina,2,Automática,14160 km,,,
360,"308,000",Chevrolet,Silverado,2013,Bencina,2,Automática,111111 km,,,
361,"548,000",RAM,Ram 2500,2018,Bencina,4,Automática,111111 km,,,
362,"779,000",Jeep,Wrangler Sahara Unli,2017,Bencina,4,Automática,90000 km,,,
363,"268,000",Ford,F-150,2010,Bencina,4,Automática,111111 km,,,
364,"578,000",Ford,F-350,2017,Bencina,2,Manual,37085 km,,,
365,"698,000",Nissan,Frontier Pro-4X,2021,Bencina,4,Automática,111 km,,,
366,"348,000",Ford,F350 Super Duty XL,2013,Bencina,2,Automática,111111 km,,,
367,"528,000",Dodge,Ram 4000 Grua,2018,Bencina,2,Manual,111 km,,,
368,"508,000",Ford,F-550,2015,Bencina,2,Automática,83210 km,,,
369,"229,000",RAM,Ram 2500,2015,Bencina,2,Automática,75300 km,,,
370,"398,000",Mercedes-Benz,Clase E,2014,Bencina,4,Automática,94457 km,,,
371,"788,000",Ford,Lobo,2018,Bencina,2,Automática,61015 km,,,
372,"239,000",Chevrolet,Silverado,2013,Bencina,2,Manual,89000 km,,,
373,"880,000",Mercedes-Benz,Clase A,2018,Bencina,5,Automática,7500 km,,,
374,"598,000",Audi,A5,2018,Bencina,4,Automática,72318 km,,,
375,"288,000",RAM,Promaster,2016,Bencina,5,Automática,72000 km,,,
376,"236,000",Honda,Civic,2014,Negro,Gasolina,2,Manual,1.8,Coupé,72769 km
377,"220,000",Volkswagen,Saveiro,2017,Blanco,Gasolina,2,Manual,1.6,Pick-Up,102193 km
378,"225,000",Volkswagen,Beetle,2014,Rojo,Gasolina,2,Automática,2.5,Coupé,89043 km
379,"780,000",Dodge,Challenger,2020,Rojo,Gasolina,2,Automática,3.6,Coupé,175 km
380,"439,000",Chevrolet,Express,2017,Blanco,Gasolina,2,Automática,6.0,Furgoneta,37388 km
381,"392,000",Chevrolet,Silverado,2016,Plateado,Gasolina,2,Automática,4.3,Pick-Up,132000 km
382,"570,200",Audi,TT,2016,Negro,Gasolina,2,Automática,1.8,Coupé,57976 km
383,"669,900",Nissan,NP300 Frontier,2020,Plateado,Diésel,2,Automática,2.5,Pick-Up,56000 km
384,"582,000",GMC,Sierra,2017,Blanco,Gasolina,2,Automática,5.4,Pick-Up,115248 km
385,"385,000",RAM,Promaster,2017,Blanco,Gasolina,2,Automática,3.6,Furgoneta,70074 km
386,"480,000",BMW,Serie 2,2015,Blanco,Gasolina,2,Automática,3.0,Coupé,80325 km
387,"385,000",RAM,Promaster,2017,Blanco,Gasolina,2,Automática,3.6,Furgoneta,75632 km
388,"385,000",RAM,Promaster,2017,Blanco,Gasolina,2,Automática,3.6,Furgoneta,61936 km
389,"489,000",Ford,F-150,2018,Blanco,Gasolina,2,Automática,3.5,Pick-Up,27000 km
390,"675,000",Chevrolet,Silverado,2020,Blanco,Gasolina,2,Automática,4.3,Pick-Up,46299 km
391,"385,000",RAM,Promaster,2017,Blanco,Gasolina,2,Automática,3.6,Furgoneta,70954 km
392,"385,000",RAM,Promaster,2017,Blanco,Gasolina,2,Automática,3.6,Furgoneta,72366 km
393,"332,000",Ford,F-150,2014,Blanco,Gasolina,2,Automática,3.7,Pick-Up,78812 km
394,"385,000",RAM,Promaster,2017,Blanco,Gasolina,2,Automática,3.6,Furgoneta,75108 km
395,"370,000",Honda,Civic,2018,Rojo Cobrizo,Gasolina,2,Automática,1.5,Coupé,87622 km
396,"325,000",BMW,Serie 1,2013,Gris,Gasolina,2,Automática,3.0,Coupé,117015 km
397,"580,000",BMW,Serie 4,2018,Plateado,Gasolina,2,Automática,2.0,Coupé,82622 km
398,"6,300,000",Lamborghini,Huracán,2017,Naranja claro,Gasolina,2,Automática,5.2,Coupé,7500 km
399,"660,000",Audi,A7,2017,Negro,Gasolina,2,Automática,2.0,Coupé,102312 km
400,"779,900",Ford,Mustang,2020,Rojo,Gasolina,2,Automática,2.3,Coupé,7984 km
401,"195,000",Fiat,500,2013,Rojo,Gasolina,2,Automática,1.4,Convertible,62000 km
402,"399,000",RAM,Promaster,2017,Blanco,Gasolina,2,Automática,3.7,Furgoneta,62000 km
403,"270,000",Mercedes-Benz,Clase C,2013,Gris,Gasolina,2,Automática,4 cilindros - 7 velocidades - 201 hp - 4 válvulas,Coupé,68340 km
404,"489,000",BMW,Serie 4,2016,Gris,Gasolina,2,Automática,2.0,Coupé,67000 km
405,"259,900",Volkswagen,Saveiro,2020,Blanco,Gasolina,2,Manual,1.6,Pick-Up,83591 km
406,"589,900",Dodge,Challenger,2018,Rojo,Gasolina,2,Automática,3.6,Coupé,60000 km
407,"430,000",Ford,F-450,2011,Rojo,Diésel,2,Automática,6.7,Camión ligero,31668 km
408,"529,900",Dodge,Challenger,2016,Rojo,Gasolina,2,Automática,3.6,Coupé,47000 km
409,"1,395,000",Audi,Serie RS,2019,Rojo,Gasolina,2,Automática,6 cilindros - SPPEDS-6 velocidades - VALVES-0 válvulas,Coupé,12000 km
410,"3,175,000",Lamborghini,Gallardo,2012,Azul,Gasolina,2,Automática,V10 5.2l,Coupé,32790 km
411,"284,000",Smart,Fortwo,2018,Plateado,Gasolina,2,Automática,3 cilindros - 5 velocidades - 4 válvulas,Hatchback,45505 km
412,"240,000",RAM,Promaster Rapid,2019,Blanco,Gasolina,2,Manual,1.4,Furgoneta,93366 km
413,"2,999,000",Chevrolet,Corvette,2022,Amarillo,Gasolina,2,Automática,8 cilindros - 8 velocidades - 495 hp - 2 válvulas,Cabriolet,19890 km
414,"697,900",BMW,Serie 2,2019,Gasolina,2,Automática,3.0,Coupé,21000 km,
415,"575,000",Mini,Cooper,2019,Naranja,Gasolina,2,Automática,2.0,Convertible,30812 km
416,"579,000",BMW,Serie 2,2018,Blanco,Gasolina,2,Automática,4 cilindros - 8 velocidades - 4 válvulas,Coupé,46000 km
417,"399,000",Chevrolet,Camaro,2013,Rojo,Gasolina,2,Automática,6.2,Convertible,59988 km
418,"380,000",BMW,Serie 4,2016,Gris,Gasolina,2,Automática,4 cilindros - 8 velocidades - 181 hp - 4 válvulas,Coupé,82000 km
419,"975,000",BMW,Serie 4,2021,Negro,Gasolina,2,Automática,L4 TURBO,Coupé,8000 km
420,"1,309,400",Chevrolet,Camaro,2022,Blanco,Gasolina,2,Automática,6.2L,Coupé,10 km
421,"449,800",Ford,F-150,2018,Gris,Gasolina,2,Automática,3.5,Pick-Up,53000 km
422,"1,054,900",Ford,Mustang,2021,Gris,Gasolina,2,Automática,5.0,Coupé,700 km
423,"550,000",Chevrolet,Silverado,2018,Blanco,Gasolina,2,Manual,5.3,Pick-Up,63526 km
424,"3,450,000",Lamborghini,Gallardo,2012,Amarillo,Gasolina,3,Semiautomática,Coupé,9395 km,
425,"357,000",Mini,Cooper,2017,Azul,Gasolina,3,Automática,1.5,Hatchback,45000 km
426,"249,000",Audi,A1,2013,Plateado,Gasolina,3,Automática,1.4,Hatchback,69455 km
427,"413,000",Mini,Cooper,2019,Azul,Gasolina,3,Automática,1.5,Hatchback,33004 km
428,"560,000",Nissan,Urvan,2020,Blanco,Gasolina,3,Manual,2.5,Van,25300 km
429,"400,000",Alfa Romeo,Mito,2019,Azul,Gasolina,3,Manual,1.4,Hatchback,16936 km
430,"460,000",Mini,Cooper S,2019,Negro,Gasolina,3,Automática,2.0,Hatchback,26459 km
431,"385,000",Dodge,Grand Caravan,2019,Plateado,Gasolina,3,Automática,3.6,Van,107400 km
432,"337,000",Audi,A1,2016,Gris,Gasolina,3,Automática,1.8,Hatchback,71000 km
433,"465,000",Mini,Cooper,2020,Dorado,Gasolina,3,Automática,1.5,Hatchback,31983 km
434,"363,000",Mini,Cooper,2018,Beige,Gasolina,3,Manual,1.5,Hatchback,54835 km
435,"502,000",Audi,A3,2017,Plateado,Gasolina,3,Automática,2.0,Hatchback,43538 km
436,"309,000",SEAT,Leon,2016,Gris,Gasolina,3,Automática,1.4,Hatchback,65240 km
437,"257,000",Smart,Fortwo,2016,Azul,Gasolina,3,Manual,1.0,Hatchback,42275 km
438,"326,000",Alfa Romeo,Mito,2017,Rojo,Gasolina,3,Manual,1.4,Hatchback,26262 km
439,"495,000",Mini,Cooper S,2020,Rojo,Gasolina,3,Manual,2.0,Hatchback,51990 km
440,"320,000",Audi,A1,2016,Azul,Gasolina,3,Manual,1.4,Hatchback,113406 km
441,"450,000",Mini,Cooper,2019,Blanco,Gasolina,3,Automática,1.5,Hatchback,90911 km
442,"285,000",Volkswagen,Beetle,2017,Blanco,Gasolina,3,Manual,2.5,Coupé,49390 km
443,"410,000",Mini,Cooper,2019,Negro,Gasolina,3,Manual,1.5,Hatchback,30133 km
444,"278,500",Mini,Cooper,2015,Gris,Gasolina,3,Automática,2.0,Convertible,61000 km
445,"269,900",Volkswagen,Golf GTI,2012,Blanco,Gasolina,3,Automática,2.0,Coupé,102843 km
446,"445,000",Mercedes Benz Comerciales,Sprinter Cargo Van,2017,Blanco,Diésel,3,Manual,2.5,Van,93000 km
447,"327,000",Suzuki,Grand Vitara,2017,Crema,Gasolina,3,Automática,SUV,79095 km,
448,"445,000",Mercedes-Benz,SPRINTER CARGO VAN,2017,Blanco,Diésel,3,Manual,2.5,Van,93000 km
449,"445,000",Mercedes Benz Comerciales,Sprinter Cargo Van,2017,Blanco,Diésel,3,Manual,2.5,Van,93000 km
450,"720,000",Infiniti,QX60,2019,Negro,Gasolina,3,Automática,SUV,32908 km,
451,"399,000",Dodge,Ram Pro Master,2017,Blanco,Gasolina,3,Automática,3.6,Van,64901 km
452,"323,000",Audi,A3,2016,Blanco,Gasolina,3,Automática,4 cilindros - 7 velocidades - 125 hp - 4 válvulas,Hatchback,41020 km
453,"158,000",SEAT,Ibiza,2013,Gris,Gasolina,3,Automática,4 cilindros - 7 velocidades - 105 hp - 2 válvulas,Hatchback,122000 km
454,"413,800",Fiat,500,2019,Rojo,Gasolina,3,Automática,1.4,Hatchback,14000 km
455,"920,000",Toyota,Yaris,2022,Blanco,Gasolina,3,Manual,1.6L Turbo,Hatchback,2464 km
456,"419,995",Audi,A3,2018,Rojo,Gasolina,3,Automática,148 hp -,Sedán,65647 km
457,"699,000",Volkswagen,Crafter,2017,Blanco,Diésel,3,Manual,2.0,Furgoneta,125205 km
458,"499,000",Nissan,Urvan,2021,Blanco,Gasolina,3,Manual,2.5,Van,19224 km
459,"580,000",Ford,Transit,2020,Blanco,Gasolina,3,Automática,3.5,Camión ligero,24720 km
460,"271,300",Suzuki,Swift,2018,Rojo,Gasolina,3,Automática,1.0,Hatchback,45000 km
461,"680,000",Mini,Cooper,2019,Rojo,Gasolina,3,Automática,Hatchback,37949 km,
462,"385,000",Dodge,Grand Caravan,2019,Rojo,Gasolina,3,Automática,3.7,Van,54786 km
463,"345,000",BMW,Serie 1,2016,Azul,Gasolina,3,Automática,1.6,Hatchback,35000 km
464,"299,000",Nissan,V-Drive,2020,Naranja,Gasolina,3,Automática,Sedán,25377 km,
465,"635,000",Jeep,Wrangler,2016,Blanco,Gasolina,3,Automática,6 cilindros - 5 velocidades - 285 hp - 4 válvulas,SUV,63928 km
466,"600,000",Mini,Cooper,2022,Verde,Gasolina,3,Automática,3 cilindros - 7 velocidades - 4 válvulas,Coupé,2248 km
467,"560,000",Mini,Cooper S,2020,Negro,Gasolina,3,Automática,2.0 LITROS TWIN TURBO,Coupé,20320 km
468,"339,000",Nissan,Sentra,2021,Plateado,Gasolina,3,Manual,145 hp -,Sedán,16870 km
469,"267,000",RAM,700,2020,Gris,Gasolina,3,Manual,4 cilindros - 5 velocidades - 115 hp - 4 válvulas,Pick-Up,32450 km
470,"274,990",Volkswagen,Saveiro,2022,Rojo,Gasolina,3,Manual,4 Cls. 1.6 Lts.,Pick-Up,0 km
471,"1,149,000",Jeep,Wrangler,2021,Rojo,Gasolina,3,Automática,6 cilindros - 8 velocidades - 285 hp - 4 válvulas,SUV,1409 km
472,"228,000",Volkswagen,Vento,2018,Blanco,Gasolina,4,Automática,1.6,Sedán,50252 km
473,"326,000",Volkswagen,Jetta,2018,Azul,Gasolina,4,Automática,2.5,Sedán,74278 km
474,"424,000",Toyota,Tacoma,2014,Blanco,Gasolina,4,Automática,4.0,Pick-Up,113144 km
475,"340,000",Volkswagen,CC,2017,Negro,Gasolina,4,Automática,2.0,Sedán,46210 km
476,"430,000",BMW,Serie 3,2017,Plateado,Gasolina,4,Automática,2.0,Sedán,48334 km
477,"486,000",Honda,Accord,2018,Gris,Gasolina,4,Manual,2.0,Coupé,28087 km
478,"297,000",Toyota,Yaris,2019,Rojo,Gasolina,4,Automática,1.5,Sedán,31421 km
479,"346,900",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
480,"356,000",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
481,"346,900",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
482,"198,000",Nissan,Versa,2017,Plateado,Gasolina,4,Automática,1.6,Sedán,55833 km
483,"346,000",Chevrolet,Onix,2022,Plateado,Gasolina,4,Manual,1.0,Sedán,50 km
484,"200,000",Renault,Logan,2019,Rojo,Gasolina,4,Automática,1.6,Sedán,76566 km
485,"459,000",Toyota,Camry,2019,Plateado,Gasolina,4,Automática,2.5,Sedán,35367 km
486,"455,000",BMW,Serie 3,2017,Plateado,Gasolina,4,Automática,2.0,Sedán,63290 km
487,"179,000",Chevrolet,Sonic,2016,Negro,Gasolina,4,Manual,1.6,Sedán,78764 km
488,"223,000",Chevrolet,Aveo,2020,Azul,Gasolina,4,Manual,1.6,Sedán,22106 km
489,"350,000",Chevrolet,Cavalier,2022,Blanco,Gasolina,4,Automática,1.3,Sedán,50 km
490,"480,000",RAM,Promaster,2019,Blanco,Gasolina,4,Automática,3.7,Van,55666 km
491,"480,000",RAM,Promaster,2019,Blanco,Gasolina,4,Automática,3.7,Van,44743 km
492,"259,000",SEAT,Toledo,2016,Azul,Gasolina,4,Manual,1.2,Sedán,84991 km
493,"219,000",Volkswagen,Vento,2015,Beige,Gasolina,4,Automática,1.6,Sedán,32945 km
494,"210,000",Ford,Fiesta,2016,Negro,Gasolina,4,Automática,1.6,Hatchback,102406 km
495,"580,000",Chevrolet,Cheyenne,2014,Blanco,Gasolina,4,Automática,5.3,Pick-Up,98588 km
496,"714,000",Alfa Romeo,Giulia,2017,Negro,Gasolina,4,Automática,2.0,Sedán,8335 km
497,"258,000",Toyota,Avanza,2017,Negro,Gasolina,4,Automática,1.5,Sedán,76819 km
498,"350,000",Honda,Civic,2018,Negro,Gasolina,4,Automática,1.5,Sedán,130930 km
499,"259,000",Chevrolet,Cavalier,2018,Blanco,Gasolina,4,Automática,1.5,Sedán,48871 km
500,"268,000",Nissan,Altima,2016,Plateado,Gasolina,4,Automática,3.5,Sedán,58052 km
501,"219,000",Chevrolet,Beat,2020,Blanco,Gasolina,4,Manual,1.2,Sedán,32000 km
502,"188,000",Toyota,Camry,2012,Rojo,Gasolina,4,Automática,2.5,Sedán,108118 km
