,Precio,Marca,Modelo,Año,Color,Tipo_de_combustible,Puertas,Transmision,Motor,Tipo_de_carroceria,Km
245,"297,000",Jeep,Grand Cherokee,2011,Negro,Gasolina,5,Manual,3.6,SUV,89000 km
246,"499,000",Jeep,Grand Cherokee,2013,Blanco,Gasolina,5,Automática,4.0,SUV,81800 km
247,"389,900",Jeep,Grand Cherokee,2014,Gasolina,5,Automática,3.6,SUV,72000 km,
248,"515,000",Jeep,Grand Cherokee,2015,Blanco,Gasolina,5,Manual,5.7,SUV,78908 km
249,"435,000",Jeep,Grand Cherokee,2015,Negro,Gasolina,5,Automática,6 cilindros - 8 velocidades - 290 hp - 4 válvulas,SUV,152560 km
250,"515,000",Jeep,Grand Cherokee,2015,Blanco,Gasolina,5,Manual,5.7,SUV,78908 km
251,"478,000",Jeep,Grand Cherokee,2016,Blanco,Gasolina,5,Automática,6 cilindros - 8 velocidades - 290 hp - 4 válvulas,SUV,122104 km
252,"699,995",Jeep,Grand Cherokee,2019,Gris,Gasolina,5,Automática,6 cilindros - 8 velocidades - 295 hp - 4 válvulas,SUV,53234 km
253,"389,950",Jeep,Grand Cherokee,2014,Gris,Gasolina,5,Automática,3.6,SUV,78000 km
254,"389,900",Jeep,Grand Cherokee,2014,Gris,Gasolina,5,Automática,3.6,SUV,78000 km
255,"729,000",Jeep,Grand Cherokee,2017,Plateado,Gasolina,5,Manual,3.6,SUV,23000 km
256,"675,000",Jeep,Grand Cherokee,2018,Plateado,Gasolina,5,Automática,3.7,SUV,85000 km
257,"249,000",Jeep,Grand Cherokee,2011,Rojo,Gasolina,5,Manual,5.7,SUV,60000 km
258,"723,000",Jeep,Grand Cherokee,2015,Negro,Gasolina,5,Automática,8 cilindros - 8 velocidades - 470 hp - 2 válvulas,SUV,65449 km
259,"675,000",Jeep,Grand Cherokee,2017,Negro,Gasolina,5,Automática,5.7,SUV,74726 km
260,"1,716,900",Jeep,Grand Cherokee,2022,Blanco,Gasolina,5,Automática,V8 HEMI 5.7 lts,SUV,0 km
261,"779,000",Jeep,Grand Cherokee,2019,Plateado,Gasolina,5,Automática,5.7,SUV,58774 km
262,"1,050,000",Jeep,Grand Cherokee,2015,Negro,Gasolina,5,Manual,5.7,SUV,59000 km
263,"895,000",Jeep,Grand Cherokee,2014,Blanco,Gasolina,5,Manual,6.4,SUV,52000 km
264,"655,000",Jeep,Grand Cherokee,2014,Gris,Gasolina,5,Manual,5.7,SUV,70000 km
265,"455,000",Jeep,Grand Cherokee,2011,Negro,Gasolina,5,Manual,5.7,SUV,69000 km
266,"365,000",Jeep,Grand Cherokee,2010,Dorado,Gasolina,5,Manual,5.7,SUV,82000 km
267,"699,000",Jeep,Grand Cherokee,2019,Gris,Gasolina,5,Automática,3.7,SUV,46236 km
268,"535,000",Jeep,Grand Cherokee,2015,Negro,Gasolina,5,Manual,5.7,SUV,74016 km
269,"626,000",Jeep,Grand Cherokee,2017,Negro,Gasolina,5,Automática,5.7,SUV,76000 km
270,"699,000",Jeep,Grand Cherokee,2019,Gris,Gasolina,5,Manual,3.6,SUV,45500 km
271,"499,500",Jeep,Grand Cherokee,2011,Gris,Gasolina,5,Manual,5.7,SUV,81000 km
272,"559,900",Jeep,Grand Cherokee,2017,Blanco,Gasolina,5,Automática,3.6,SUV,60000 km
273,"940,000",Jeep,Grand Cherokee,2019,Blanco,Gasolina,5,Automática,5.7,SUV,54377 km
274,"499,900",Jeep,Grand Cherokee,2012,Plateado,Gasolina,5,Manual,6.1,SUV,75800 km
275,"509,000",Jeep,Grand Cherokee,2015,Blanco,Gasolina,5,Automática,8 cilindros - SPPEDS-8 velocidades - VALVES-0 válvulas,SUV,160435 km
276,"670,000",Jeep,Grand Cherokee,2017,Negro,Gasolina,5,Automática,5.7,SUV,29685 km
277,"469,900",Jeep,Grand Cherokee,2015,Gasolina,5,Manual,5.7,SUV,69000 km,
278,"879,900",Jeep,Grand Cherokee,2019,Blanco,Gasolina,5,Automática,5.7,SUV,54377 km
279,"535,000",Jeep,Grand Cherokee,2012,Negro,Gasolina,5,Automática,8,Van,71400 km
280,"430,000",Jeep,Grand Cherokee,2015,Plateado,Gasolina,5,Automática,6 cilindros - 8 velocidades - 290 hp - 4 válvulas,SUV,78323 km
281,"715,000",Jeep,Grand Cherokee,2018,Gris,Gasolina,5,Automática,3.7,SUV,58000 km
282,"799,700",Jeep,Grand Cherokee,2020,Plateado,Gasolina,5,Automática,3.7,SUV,42545 km
283,"450,000",Jeep,Grand Cherokee,2011,Blanco,Gasolina,4,Automática,5.7,SUV,91000 km
284,"489,000",Jeep,Grand Cherokee,2012,Blanco,Gasolina,5,Manual,4.7,SUV,50000 km
285,"860,000",Jeep,Grand Cherokee,2018,Blanco,Gasolina,5,Automática,5.7,SUV,82000 km
286,"320,000",Jeep,Grand Cherokee,2013,Negro,Gasolina,5,Automática,3.6,SUV,61000 km
287,"237,500",Jeep,Grand Cherokee,2001,Verde,Gasolina,5,Automática,4.7,SUV,149000 km
288,"260,000",SEAT,Ibiza,2017,Blanco,Gasolina,5,Manual,1.6,Hatchback,78076 km
289,"218,000",SEAT,Ibiza,2017,Negro,Gasolina,5,Manual,1.6,Hatchback,45385 km
290,"351,000",SEAT,Ibiza,2021,Negro,Gasolina,5,Automática,1.6,Hatchback,16928 km
291,"311,000",SEAT,Ibiza,2019,Naranja,Gasolina,5,Manual,1.6,Hatchback,56691 km
292,"209,000",SEAT,Ibiza,2016,Rojo,Gasolina,5,Manual,1.6,Hatchback,64268 km
293,"320,000",SEAT,Ibiza,2020,Gris,Gasolina,5,Manual,1.6,Hatchback,67000 km
294,"208,900",SEAT,Ibiza,2016,Verde,Gasolina,5,Manual,1.6,Hatchback,80093 km
295,"210,000",SEAT,Ibiza,2015,Blanco,Gasolina,5,Manual,1.2,Hatchback,75520 km
296,"189,800",SEAT,Ibiza,2015,Azul,Gasolina,5,Manual,2.0L,Hatchback,51000 km
297,"169,000",SEAT,Ibiza,2014,Verde,Gasolina,5,Manual,2.0,Hatchback,77000 km
298,"230,000",SEAT,Ibiza,2017,Blanco,Gasolina,5,Semiautomática,4 cilindros - 6 velocidades - 2 válvulas,Hatchback,44778 km
299,"158,000",SEAT,Ibiza,2013,Gris,Gasolina,3,Automática,4 cilindros - 7 velocidades - 105 hp - 2 válvulas,Hatchback,122000 km
300,"345,700",SEAT,Ibiza,2019,Azul,Gasolina,5,Manual,4 cilindros - 5 velocidades - 110 hp - 2 válvulas,Hatchback,29235 km
301,"308,900",SEAT,Ibiza,2019,Plateado,Gasolina,5,Manual,1.6,Hatchback,42733 km
302,"231,000",SEAT,Ibiza,2019,Gris,Gasolina,5,Manual,4 cilindros - SPPEDS-4 velocidades - VALVES-0 válvulas,Sedán,29001 km
303,"309,000",SEAT,Ibiza,2019,Azul,Gasolina,5,Manual,1.6,Hatchback,45000 km
304,"340,000",SEAT,Ibiza,2021,Gasolina,5,Automática,1.6,Sedán,27000 km,
305,"349,000",SEAT,Ibiza,2019,Azul,Gasolina,5,Manual,1.6,Hatchback,12625 km
306,"284,000",SEAT,Ibiza,2018,Blanco,Gasolina,4,Automática,4 cilindros - SPPEDS-6 velocidades - VALVES-0 válvulas,Sedán,47942 km
307,"315,000",SEAT,Ibiza,2020,Negro,Gasolina,5,Automática,1.6 LITROS,Hatchback,42000 km
308,"308,900",SEAT,Ibiza,2019,Plateado,Gasolina,5,Manual,1.6,Hatchback,40733 km
309,"308,900",SEAT,Ibiza,2019,Plateado,Gasolina,5,Manual,1.6,Hatchback,42733 km
310,"308,900",SEAT,Ibiza,2019,Plateado,Gasolina,5,Manual,1.6,42757 km,
311,"275,000",SEAT,Ibiza,2018,Plateado,Gasolina,5,Manual,4 cilindros - 6 velocidades - 2 válvulas,Hatchback,49653 km
312,"168,000",SEAT,Ibiza,2014,Verde,Gasolina,2,Manual,1.2,Coupé,117537 km
313,"298,000",SEAT,Ibiza,2018,Azul,Gasolina,4,Manual,4 cilindros - 5 velocidades - 4 válvulas,Sedán,76890 km
314,"220,000",SEAT,Ibiza,2017,Blanco,Gasolina,5,Manual,1.6 L,Vagoneta,77000 km
315,"285,000",SEAT,Ibiza,2020,Plateado,Gasolina,5,Manual,1.6,Hatchback,23098 km
316,"349,000",SEAT,Ibiza,2021,Negro,Gasolina,5,Manual,1.6 L,Hatchback,14000 km
317,"314,000",SEAT,Ibiza,2019,Blanco,Gasolina,4,Manual,4 cilindros - 5 velocidades - 4 válvulas,Hatchback,92811 km
318,"299,000",SEAT,Ibiza,2019,Naranja,Gasolina,5,Manual,1.6,Hatchback,46442 km
319,"349,000",SEAT,Ibiza,2021,Negro,Gasolina,5,1.6,Hatchback,14614 km,
320,"239,000",SEAT,Ibiza,2017,Azul,Gasolina,3,Manual,Hatchback,79479 km,
321,"299,000",SEAT,Ibiza,2019,Naranja,Gasolina,5,Manual,1.6,Hatchback,45000 km
322,"259,000",SEAT,Ibiza,2018,Gris oscuro,Gasolina,5,Manual,1.6,Hatchback,93490 km
323,"299,900",SEAT,Ibiza,2018,Blanco,Gasolina,4,Manual,1.6,Hatchback,55000 km
324,"313,000",SEAT,Ibiza,2019,Gris,Gasolina,5,Manual,4 cilindros - 5 velocidades - 4 válvulas,Hatchback,48371 km
325,"329,000",SEAT,Ibiza,2020,Blanco,Gasolina,5,Automática,4 cilindros - 6 velocidades - 4 válvulas,Hatchback,76840 km
326,"275,000",SEAT,Ibiza,2018,Rojo,Gasolina,5,Semiautomática,4 cilindros - 6 velocidades - 2 válvulas,Hatchback,32000 km
327,"229,000",SEAT,Ibiza,2016,Negro,Gasolina,3,Manual,4 cilindros - 6 velocidades - 2 válvulas,Hatchback,118661 km
328,"265,000",SEAT,Ibiza,2018,Gris,Gasolina,5,Automática,4 cilindros - 6 velocidades - 110 hp - 4 válvulas,Hatchback,88700 km
329,"249,000",SEAT,Ibiza,2018,Negro,Gasolina,4,Manual,4 cilindros - SPPEDS-6 velocidades - VALVES-0 válvulas,Hatchback,62364 km
330,"299,000",SEAT,Ibiza,2019,Naranja,Gasolina,5,Manual,1.6,Hatchback,46439 km
331,"255,000",SEAT,Ibiza,2016,Marrón,Gasolina,5,Manual,1.2,Coupé,94000 km
332,"319,000",SEAT,Ibiza,2020,Rojo,Gasolina,4,Automática,4 cilindros - 6 velocidades - 4 válvulas,Hatchback,75081 km
333,"240,000",SEAT,Ibiza,2017,Gris,Gasolina,5,Manual,4 cilindros - 5 velocidades - 110 hp - 2 válvulas,Hatchback,127890 km
334,"309,000",SEAT,Ibiza,2020,Azul,Gasolina,5,Manual,1.6,Hatchback,27770 km
335,"309,000",SEAT,Ibiza,2020,Gris,Gasolina,4,Manual,4 cilindros - 5 velocidades - 4 válvulas,Sedán,32173 km
336,"254,000",Chevrolet,Trax,2016,Naranja,Gasolina,5,Automática,1.8,SUV,109514 km
337,"236,000",Chevrolet,Trax,2016,Plateado,Gasolina,5,Manual,1.8,SUV,29625 km
338,"278,000",Chevrolet,Trax,2018,Plateado,Gasolina,5,Manual,1.8,SUV,47385 km
339,"354,000",Chevrolet,Trax,2019,Plateado,Gasolina,5,Automática,1.8,SUV,42405 km
340,"315,000",Chevrolet,Trax,2018,Café,Gasolina,5,Automática,1.8,SUV,20481 km
341,"375,000",Chevrolet,Trax,2019,Negro,Gasolina,5,Automática,1.8,SUV,31271 km
342,"339,000",Chevrolet,Trax,2018,Gris oscuro,Gasolina,5,Automática,1.8,SUV,93027 km
343,"280,000",Chevrolet,Trax,2016,Plateado,Gasolina,5,Automática,1.8,SUV,51949 km
344,"260,000",Chevrolet,Trax,2017,Azul,Gasolina,5,Automática,1.8,SUV,87446 km
345,"205,000",Chevrolet,Trax,2014,Rojo,Gasolina,5,Manual,1.8,SUV,95688 km
346,"307,000",Chevrolet,Trax,2018,Rojo Cobrizo,Gasolina,5,Automática,1.8,SUV,48000 km
347,"336,000",Chevrolet,Trax,2019,Rojo Cobrizo,Gasolina,5,Automática,1.8,SUV,38862 km
348,"231,900",Chevrolet,Trax,2016,Blanco,Gasolina,5,Manual,1.8,SUV,96000 km
349,"284,000",Chevrolet,Trax,2017,Plateado,Gasolina,5,Automática,1.8,SUV,67511 km
350,"340,000",Chevrolet,Trax,2019,Plateado,Gasolina,5,Automática,1.8,SUV,43701 km
351,"340,000",Chevrolet,Trax,2018,Negro,Gasolina,5,Automática,1.8,SUV,66969 km
352,"249,000",Chevrolet,Trax,2017,Azul oscuro,Gasolina,5,Manual,1.8,SUV,87061 km
353,"228,000",Chevrolet,Trax,2015,Negro,Gasolina,5,Automática,1.8,SUV,79277 km
354,"347,999",Chevrolet,Trax,2020,Rojo,Gasolina,5,Automática,1.8,SUV,14512 km
355,"295,000",Chevrolet,Trax,2018,Negro,Gasolina,5,Manual,1.8,SUV,48059 km
356,"248,000",Chevrolet,Trax,2019,Rojo Cobrizo,Gasolina,5,Manual,1.8,SUV,75322 km
357,"304,900",Chevrolet,Trax,2019,Blanco,Gasolina,5,Manual,1.8,SUV,16290 km
358,"269,000",Chevrolet,Trax,2015,Rojo,Gasolina,5,Manual,1.8,SUV,95254 km
359,"244,900",Chevrolet,Trax,2017,Rojo,Gasolina,5,Manual,1.8,SUV,38000 km
360,"334,900",Chevrolet,Trax,2019,Rojo,Gasolina,5,Automática,1.8,SUV,8930 km
361,"334,900",Chevrolet,Trax,2019,Rojo,Gasolina,5,Automática,1.8,SUV,8484 km
362,"370,000",Chevrolet,Trax,2019,Blanco,Gasolina,5,Automática,1.8,SUV,26085 km
363,"329,000",Chevrolet,Trax,2019,Azul,Gasolina,5,Automática,1.8,SUV,329000 km
364,"329,000",Chevrolet,Trax,2019,Rojo,Gasolina,5,Automática,1.8,SUV,28978 km
365,"299,000",Chevrolet,Trax,2018,Azul,Gasolina,5,Automática,1.8,SUV,65190 km
366,"283,000",Chevrolet,Trax,2017,Blanco,Gasolina,5,Automática,4 cilindros - 6 velocidades - 140 hp - 4 válvulas,SUV,69700 km
367,"275,000",Chevrolet,Trax,2016,Naranja,Gasolina,5,Automática,4 cilindros - 6 velocidades - 140 hp - 4 válvulas,SUV,67694 km
368,"314,500",Chevrolet,Trax,2019,Rojo,Gasolina,5,Automática,1.8,SUV,40353 km
369,"239,000",Chevrolet,Trax,2015,Dorado,Gasolina,5,Automática,1.8 l,95000 km,
370,"314,000",Chevrolet,Trax,2019,Rojo,Gasolina,5,Automática,1.8,SUV,40353 km
371,"359,900",Chevrolet,Trax,2020,Rojo,Gasolina,5,Automática,1.8,SUV,24367 km
372,"289,000",Chevrolet,Trax,2018,Azul,Gasolina,5,Automática,1.8,SUV,34000 km
373,"359,900",Chevrolet,Trax,2020,Gasolina,5,Automática,1.8,SUV,24369 km,
374,"310,000",Chevrolet,Trax,2017,Negro,Gasolina,5,Automática,1.8,SUV,115761 km
375,"217,000",Chevrolet,Trax,2014,Negro,Gasolina,5,Manual,1.8,SUV,81135 km
376,"350,000",Chevrolet,Trax,2020,Blanco,Gasolina,5,Automática,1.8,SUV,23464 km
377,"298,000",Chevrolet,Trax,2019,Blanco,Gasolina,5,Manual,4 cilindros - 5 velocidades - 140 hp - 4 válvulas,SUV,44087 km
378,"359,900",Chevrolet,Trax,2020,Rojo,Gasolina,5,Automática,1.8,SUV,24367 km
379,"359,900",Chevrolet,Trax,2020,Rojo,Gasolina,5,Automática,1.8,SUV,24367 km
380,"317,000",Chevrolet,Trax,2020,Gasolina,5,Manual,1.8,SUV,16045 km,
381,"289,000",Chevrolet,Trax,2017,Blanco,Gasolina,5,Automática,4 cilindros - 6 velocidades - 4 válvulas,SUV,56400 km
382,"265,000",Chevrolet,Trax,2017,Rojo,Gasolina,5,Manual,1.8,SUV,98424 km
383,"317,000",Chevrolet,Trax,2018,Rojo,Gasolina,5,Automática,4 cilindros - 6 velocidades - 140 hp - 4 válvulas,SUV,26555 km
384,"179,000",Chevrolet,Sonic,2016,Negro,Gasolina,4,Manual,1.6,Sedán,78764 km
385,"205,000",Chevrolet,Sonic,2017,Rojo,Gasolina,4,Manual,1.6,Sedán,58155 km
386,"209,000",Chevrolet,Sonic,2017,Rojo,Gasolina,4,Manual,1.6,Sedán,75950 km
387,"189,000",Chevrolet,Sonic,2015,Rojo,Gasolina,4,Automática,1.6,Sedán,60645 km
388,"127,000",Chevrolet,Sonic,2013,Rojo,Gasolina,4,Manual,1.6,Hatchback,91912 km
389,"210,000",Chevrolet,Sonic,2016,Plateado,Gasolina,5,Automática,1.6,Hatchback,76000 km
390,"185,000",Chevrolet,Sonic,2014,Azul marino,Gasolina,5,Automática,1.6,Hatchback,74604 km
391,"185,000",Chevrolet,Sonic,2016,Azul,Gasolina,4,Manual,1.6,Sedán,83700 km
392,"175,000",Chevrolet,Sonic,2016,Azul,Gasolina,4,Automática,1.6,Sedán,81344 km
393,"269,000",Chevrolet,Sonic,2021,Azul,Gasolina,4,Automática,1.0,Sedán,111963 km
394,"166,000",Chevrolet,Sonic,2015,Blanco,Gasolina,4,Automática,1.6,Sedán,129531 km
395,"235,000",Chevrolet,Sonic,2017,Plateado,Gasolina,5,Automática,1.6,Hatchback,55404 km
396,"189,999",Chevrolet,Sonic,2017,Rojo,Gasolina,4,Manual,1.6,Sedán,59001 km
397,"260,000",Chevrolet,Sonic,2021,Blanco,Gasolina,4,Manual,1.0,Sedán,12586 km
398,"159,000",Chevrolet,Sonic,2015,Azul,Gasolina,4,Manual,1.6,Sedán,82543 km
399,"205,000",Chevrolet,Sonic,2017,Negro,Gasolina,4,Manual,1.6,Sedán,96500 km
400,"270,000",Chevrolet,Sonic,2021,Azul oscuro,Gasolina,4,Manual,1.0,Sedán,42246 km
401,"205,000",Chevrolet,Sonic,2017,Negro,Gasolina,4,Automática,1.6,Sedán,134200 km
402,"170,000",Chevrolet,Sonic,2016,Azul,Gasolina,5,Manual,1.6,Hatchback,108740 km
403,"139,995",Chevrolet,Sonic,2013,Gris,Gasolina,4,Automática,4 cilindros - 6 velocidades - 112 hp - 4 válvulas,Sedán,107696 km
404,"205,000",Chevrolet,Sonic,2017,Dorado,Gasolina,4,Manual,1.6,Sedán,56556 km
405,"325,000",Chevrolet,Sonic,2021,Azul,Gasolina,4,Manual,1.0,Sedán,35851 km
406,"89,500",Chevrolet,Sonic,2012,Gris,Gasolina,4,Manual,1.6,Hatchback,89000 km
407,"185,900",Chevrolet,Sonic,2015,Plateado,Gasolina,4,Automática,1.6,Hatchback,32355 km
408,"175,000",Chevrolet,Sonic,2014,Rojo,Gasolina,5,Automática,1.6,Hatchback,48524 km
409,"203,000",Chevrolet,Sonic,2017,Azul,Gasolina,4,Manual,4 cilindros - 5 velocidades - 115 hp - 4 válvulas,Sedán,53802 km
410,"269,000",Chevrolet,Sonic,2021,Rojo,Gasolina,4,Automática,1.0,Sedán,24500 km
411,"190,000",Chevrolet,Sonic,2015,Rojo,Gasolina,5,Automática,1.6,Sedán,102000 km
412,"189,900",Chevrolet,Sonic,2015,Gris oscuro,Gasolina,4,Manual,1.6,Sedán,76000 km
413,"125,000",Chevrolet,Sonic,2013,Blanco,Gasolina,4,Manual,1.6,Sedán,166000 km
414,"199,900",Chevrolet,Sonic,2016,Blanco,Gasolina,5,Automática,1.6,Hatchback,84959 km
415,"189,000",Chevrolet,Sonic,2016,Gris,Gasolina,4,Manual,4 cilindros - 5 velocidades - 4 válvulas,Hatchback,80851 km
416,"189,900",Chevrolet,Sonic,2016,Azul oscuro,Gasolina,5,Automática,1.6,Sedán,86427 km
417,"189,000",Chevrolet,Sonic,2017,Azul,Gasolina,4,Manual,1.6,Sedán,65238 km
418,"175,000",Chevrolet,Sonic,2016,Rojo,Gasolina,4,Automática,4 cilindros - 6 velocidades - 115 hp - 4 válvulas,Sedán,103152 km
419,"235,000",Chevrolet,Sonic,2017,Negro,Gasolina,4,Automática,4 cilindros - SPPEDS-6 velocidades - VALVES-4 válvulas,Sedán,38000 km
420,"177,000",Chevrolet,Sonic,2017,Gasolina,4,Manual,1.6,Sedán,40000 km,
421,"219,000",Chevrolet,Sonic,2017,Marrón claro,Gasolina,4,Automática,1.6,Sedán,70372 km
422,"189,000",Chevrolet,Sonic,2016,Plateado,Gasolina,5,Automática,1.6,Hatchback,100000 km
423,"164,000",Chevrolet,Sonic,2016,Gasolina,4,Manual,1.6,Sedán,78000 km,
424,"185,000",Chevrolet,Sonic,2015,Gris,Gasolina,4,Automática,1.6,Hatchback,96125 km
425,"169,000",Chevrolet,Sonic,2016,Plateado,Gasolina,4,Manual,4 cilindros - 5 velocidades - 115 hp - 4 válvulas,Sedán,61700 km
426,"130,000",Chevrolet,Sonic,2012,Azul,Gasolina,4,Automática,1.6,Hatchback,88762 km
427,"157,800",Chevrolet,Sonic,2014,Rojo,Gasolina,4,Manual,1.6,Sedán,54000 km
428,"155,000",Chevrolet,Sonic,2015,Rojo,Gasolina,4,Automática,1.6,Hatchback,72000 km
429,"220,000",Chevrolet,Sonic,2017,Azul,Gasolina,4,Automática,1.6,Sedán,52882 km
430,"179,900",Chevrolet,Sonic,2015,Azul,Gasolina,4,Automática,1.6,Hatchback,69000 km
431,"205,000",Chevrolet,Sonic,2017,Negro,Gasolina,4,Automática,1.6,Sedán,134200 km
432,"254,000",Chevrolet,Trax,2016,Naranja,Gasolina,5,Automática,1.8,SUV,109514 km
433,"236,000",Chevrolet,Trax,2016,Plateado,Gasolina,5,Manual,1.8,SUV,29625 km
434,"346,900",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
435,"356,000",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
436,"346,900",Chevrolet,Onix,2022,Blanco,Gasolina,4,Manual,1.0,Sedán,50 km
437,"346,000",Chevrolet,Onix,2022,Plateado,Gasolina,4,Manual,1.0,Sedán,50 km
438,"179,000",Chevrolet,Sonic,2016,Negro,Gasolina,4,Manual,1.6,Sedán,78764 km
439,"223,000",Chevrolet,Aveo,2020,Azul,Gasolina,4,Manual,1.6,Sedán,22106 km
440,"350,000",Chevrolet,Cavalier,2022,Blanco,Gasolina,4,Automática,1.3,Sedán,50 km
441,"580,000",Chevrolet,Cheyenne,2014,Blanco,Gasolina,4,Automática,5.3,Pick-Up,98588 km
442,"259,000",Chevrolet,Cavalier,2018,Blanco,Gasolina,4,Automática,1.5,Sedán,48871 km
443,"219,000",Chevrolet,Beat,2020,Blanco,Gasolina,4,Manual,1.2,Sedán,32000 km
444,"166,900",Chevrolet,Spark,2017,Negro,Gasolina,5,Manual,1.4,Hatchback,39354 km
445,"635,000",Chevrolet,Suburban,2016,Plateado,Gasolina,5,Automática,5.3,SUV,51517 km
446,"189,900",Chevrolet,Beat,2019,Blanco,Gasolina,5,Manual,1.2,Hatchback,44097 km
447,"278,000",Chevrolet,Trax,2018,Plateado,Gasolina,5,Manual,1.8,SUV,47385 km
448,"354,000",Chevrolet,Trax,2019,Plateado,Gasolina,5,Automática,1.8,SUV,42405 km
449,"343,000",Chevrolet,Onix,2021,Plateado,Gasolina,4,Manual,1.0,Sedán,867 km
450,"205,000",Chevrolet,Sonic,2017,Rojo,Gasolina,4,Manual,1.6,Sedán,58155 km
451,"150,000",Chevrolet,Spark,2017,Gris,Gasolina,5,Manual,1.4,Hatchback,71435 km
452,"439,000",Chevrolet,Tracker,2021,Rojo,Gasolina,5,Automática,1.2,SUV,24660 km
453,"315,000",Chevrolet,Trax,2018,Café,Gasolina,5,Automática,1.8,SUV,20481 km
454,"349,000",Chevrolet,Onix,2021,Plateado,Gasolina,4,Automática,1.2,Sedán,31960 km
455,"110,000",Chevrolet,Spark,2015,Blanco,Gasolina,4,Manual,1.2,Hatchback,84087 km
456,"329,000",Chevrolet,Onix,2021,Plateado,Gasolina,4,Automática,1.2,Sedán,31290 km
457,"209,000",Chevrolet,Sonic,2017,Rojo,Gasolina,4,Manual,1.6,Sedán,75950 km
458,"189,000",Chevrolet,Sonic,2015,Rojo,Gasolina,4,Automática,1.6,Sedán,60645 km
459,"245,000",Chevrolet,Cavalier,2019,Azul marino,Gasolina,4,Manual,1.5,Sedán,42063 km
460,"375,000",Chevrolet,Trax,2019,Negro,Gasolina,5,Automática,1.8,SUV,31271 km
461,"146,000",Chevrolet,Aveo,2015,Blanco,Gasolina,4,Automática,1.6,Sedán,76719 km
462,"268,000",Chevrolet,Spark,2020,Negro,Gasolina,5,Automática,1.4,Hatchback,25901 km
463,"244,000",Chevrolet,Spark,2020,Gris oscuro,Gasolina,5,Manual,1.4,Hatchback,20850 km
464,"220,000",Chevrolet,Spark,2018,Rojo,Gasolina,5,Automática,1.4,Hatchback,47564 km
465,"127,000",Chevrolet,Sonic,2013,Rojo,Gasolina,4,Manual,1.6,Hatchback,91912 km
466,"235,000",Chevrolet,Aveo,2020,Plateado,Gasolina,4,Manual,1.6,Sedán,38707 km
467,"749,000",Chevrolet,Traverse,2020,Blanco,Gasolina,5,Automática,3.6,SUV,53171 km
468,"265,000",Chevrolet,Cavalier,2019,Plateado,Gasolina,4,Manual,1.5,Sedán,72000 km
469,"209,000",Chevrolet,Spark,2020,Naranja,Gasolina,5,Manual,1.4,Hatchback,44641 km
470,"435,000",Chevrolet,Equinox,2019,Rojo,Gasolina,5,Automática,1.5,SUV,27652 km
471,"185,000",Chevrolet,Spark,2017,Negro,Gasolina,5,Manual,1.2,Hatchback,67233 km
472,"221,000",Chevrolet,Aveo,2020,Blanco,Gasolina,4,Automática,1.6,Sedán,27198 km
473,"1,550,000",Chevrolet,Suburban,2021,Blanco,Gasolina,4,Automática,6.2,SUV,18326 km
474,"210,000",Chevrolet,Sonic,2016,Plateado,Gasolina,5,Automática,1.6,Hatchback,76000 km
475,"252,000",Chevrolet,Aveo,2019,Azul marino,Gasolina,4,Automática,1.6,Sedán,60000 km
476,"149,000",Chevrolet,Spark,2015,Rojo,Gasolina,5,Manual,1.4,Hatchback,78000 km
477,"180,000",Chevrolet,Beat,2018,Café,Gasolina,5,Manual,1.2,Hatchback,52000 km
478,"220,000",Chevrolet,Beat,2020,Azul,Gasolina,4,Manual,1.2,Sedán,83557 km
479,"339,000",Chevrolet,Trax,2018,Gris oscuro,Gasolina,5,Automática,1.8,SUV,93027 km
480,"228,000",Volkswagen,Vento,2018,Blanco,Gasolina,4,Automática,1.6,Sedán,50252 km
481,"326,000",Volkswagen,Jetta,2018,Azul,Gasolina,4,Automática,2.5,Sedán,74278 km
482,"340,000",Volkswagen,CC,2017,Negro,Gasolina,4,Automática,2.0,Sedán,46210 km
483,"339,000",Volkswagen,Golf,2017,Plateado,Gasolina,5,Automática,1.4,Hatchback,74234 km
484,"219,000",Volkswagen,Vento,2015,Beige,Gasolina,4,Automática,1.6,Sedán,32945 km
485,"214,000",Volkswagen,Tiguan,2011,Plateado,Gasolina,5,Automática,2.0,SUV,99846 km
486,"220,000",Volkswagen,Saveiro,2017,Blanco,Gasolina,2,Manual,1.6,Pick-Up,102193 km
487,"233,000",Volkswagen,Jetta,2015,Gris,Gasolina,4,Automática,2.0,Sedán,95769 km
488,"338,000",Volkswagen,Golf,2016,Plateado,Gasolina,5,Automática,2.0,Coupé,83185 km
489,"220,000",Volkswagen,Jetta,2015,Azul acero,Gasolina,4,Manual,2.5,Sedán,127197 km
490,"205,000",Volkswagen,Jetta,2015,Plateado,Gasolina,4,Manual,2.0,Sedán,82270 km
491,"225,000",Volkswagen,Polo,2019,Blanco,Gasolina,5,Automática,1.6,Hatchback,70536 km
492,"389,000",Volkswagen,Tiguan,2018,Blanco,Gasolina,5,Automática,1.4,SUV,52230 km
493,"242,000",Volkswagen,Vento,2020,Dorado,Gasolina,4,Automática,1.6,Sedán,77283 km
494,"250,000",Volkswagen,Vento,2020,Dorado,Gasolina,4,Manual,1.6,Sedán,39121 km
